1.018068147775613053e+00,2.660399727649291890e-01,7.098837834284122961e-01,1.710798074243535583e+00
-1.121061570061808066e+00,-8.025077303455897537e-01,-3.118784091833902150e-01,-9.261916718877624688e-02
2.206473546574180489e+00,-1.306251647526263104e+00,8.764754452672932628e-01,2.297529728713852259e-03
-9.852438101991146668e-01,-5.735332225361928771e-01,-9.930532042579255370e-01,-1.041786136363677118e+00
-6.847393112593416764e-02,-9.551574022185210788e-01,-8.671839486463265301e-01,-1.875358641062663534e-01
-1.358742649821521598e+00,-1.308491741046923507e-01,-6.931882129479398635e-01,-5.672026517762267517e-01
-2.722005709199742940e-01,8.766386602566543784e-01,-9.042043179438555844e-01,-1.875358641062663534e-01
1.697156947089080159e+00,9.376985290058266198e-01,3.767004597506506958e-01,1.921309235636940449e-01
1.629248067157733404e+00,-9.246274678439349026e-01,5.618023062382961896e-01,1.805714771161025745e+00
-6.117449705767078472e-01,-2.834988459776236480e-01,1.804925024737463746e-01,2.297529728713852259e-03
-5.650511945874597602e-04,2.128365969614690378e+00,4.285289767671914274e-01,-9.261916718877624688e-02
-3.740638908169943710e-01,-3.445587147267959449e-01,-6.709759913694224309e-01,-9.261916718877624688e-02
-5.098816506796877146e-01,1.746741789932362066e+00,-9.338206133818789390e-01,9.721422664620395226e-02
-1.024283710916075174e-01,4.186896446378605141e-01,3.470841643126273968e-01,2.297529728713852259e-03
2.710704685307993578e-01,1.136143102440636987e+00,9.949406270193864588e-01,-4.722859548587366452e-01
-6.456994105423812247e-01,5.408093821362051079e-01,-1.749030427825329082e-01,1.710798074243535583e+00
2.647881266127934285e+00,1.212467938377102428e+00,5.832528379190050211e-02,8.565478019861246795e-01
3.338938877108589554e-02,-4.361485178505549176e-01,-6.376576590016461710e-01,-2.824525610237564321e-01
2.371160285651260080e-01,-1.155842069173990128e-01,-8.523758009273150194e-01,8.565478019861246795e-01
9.841137078099397861e-01,1.151408069627930297e+00,-6.598698805801637146e-01,1.046381195821104892e+00
-7.136082904737278687e-01,-1.321516614713556415e+00,1.915986132630053129e-01,-9.468694394461870667e-01
-3.451949116026081094e-02,3.423648087013948516e-01,-3.637069261999310021e-01,5.717977112336544154e-01
-3.061550108856476160e-01,6.323991852599640806e-01,4.100187921184269002e-01,2.659965043418436537e+00
1.357612547432346606e+00,-3.925937098093337102e-02,1.539140055693063669e+00,-3.773692579412465387e-01
-1.019198250164788044e+00,-1.077277139716866117e+00,-6.228495112826345492e-01,-9.468694394461870667e-01
-8.833804903020946453e-01,-1.825260531894229876e+00,-9.153104287331144118e-01,-3.773692579412465387e-01
1.352527086681059587e-01,-6.498580584726585396e-01,2.841495365068278933e-01,1.236214589656085217e+00
-5.098816506796877146e-01,-1.199396877215211266e+00,1.964874302614648016e+00,9.721422664620395226e-02
6.785237481188796105e-01,2.049801040157568921e-01,-5.643786103043974683e-02,2.870476204811841514e-01
-5.438360906453610921e-01,1.591852024538768784e-01,8.505611867590229247e-01,1.331131286573575156e+00
-9.512893702334414003e-01,9.682284633804133511e-01,2.508312041390516889e-01,-4.722859548587366452e-01
2.104610226677160245e+00,3.270998415141014859e-01,-6.080413635636229275e-01,-5.672026517762267517e-01
5.087515482905128339e-01,1.273527807126275890e+00,9.653243315813627712e-01,4.768810143161643644e-01
-4.080183307826676931e-01,-1.397841450650022077e+00,-7.413146930347277452e-01,1.520964680408555481e+00
1.391566987398020094e+00,-6.803879928472451599e-01,-5.228945141793062135e-01,7.616311050686346285e-01
9.501592678442664086e-01,-3.292937475395031344e-01,4.766554568539788650e-01,-2.824525610237564321e-01
-1.596423729581235129e+00,-5.887981897234861872e-01,5.581002693085429511e-01,-9.468694394461870667e-01
-5.098816506796877146e-01,1.105613168066051255e+00,-3.377926676916608306e-01,-9.261916718877624688e-02
-5.098816506796877146e-01,-1.901585367830695539e+00,2.064067609820167404e-01,-9.468694394461870667e-01
-5.777905306110344696e-01,-1.168866942840625311e+00,3.359780535233686249e-01,-5.672026517762267517e-01
-1.019198250164788044e+00,-1.138337008466039135e+00,-3.451967415511664194e-01,-1.875358641062663534e-01
1.085977027706959808e+00,4.339546118251538243e-01,1.046769144035926802e+00,9.514644989036148415e-01
-1.528514849649888374e+00,-1.352046549088142591e+00,-6.931882129479398635e-01,-1.041786136363677118e+00
2.342291306436873999e+00,8.919036274439476886e-01,-6.709759913694224309e-01,8.565478019861246795e-01
-4.419727707483410706e-01,1.471972380561086036e+00,-9.708409826794077713e-01,-9.468694394461870667e-01
5.087515482905128339e-01,1.591852024538768784e-01,-6.117434004933758329e-01,6.667144081511445775e-01
-2.513193608654415545e+00,-1.046747205342280163e+00,5.618023062382961896e-01,3.819643173986742579e-01
7.803870680158996320e-01,-9.856873365931078101e-01,9.764304423706219316e-01,-7.570360456112069647e-01
-1.363828110572808672e-01,1.439202352665835127e-01,-6.561678436504108092e-01,9.514644989036148415e-01
-6.456994105423812247e-01,-4.361485178505549176e-01,-8.597798747868207192e-01,2.297529728713852259e-03
-3.061550108856476160e-01,9.812533370470456762e-02,1.553948203412075291e+00,5.717977112336544154e-01
-3.061550108856476160e-01,1.655151986808604203e+00,1.516927834114546236e+00,2.090464861913496009e+00
-7.815171704050746238e-01,-1.871055433456108696e+00,-3.748130369891899405e-01,-6.621193486937168027e-01
9.501592678442664086e-01,-4.514134850378482833e-01,-9.116083918033615063e-01,-4.722859548587366452e-01
-6.117449705767078472e-01,1.591852024538768784e-01,1.598372646569110156e+00,-3.773692579412465387e-01
7.124781880845529880e-01,-4.972083865997272145e-01,-8.975619339821575005e-02,-5.672026517762267517e-01
3.729337884278194348e-01,4.950144805743261212e-01,-7.561228407537392560e-01,-8.519527425286970157e-01
-1.324788209855848331e+00,2.180049776823892588e-02,-1.452867473445094149e-01,-9.468694394461870667e-01
-4.007188967144043268e+00,-1.092542106904159649e+00,-1.093008201361253873e+00,-9.468694394461870667e-01
-1.902013689272295194e+00,1.133903008919979194e-01,-1.637969319932739698e-01,8.565478019861246795e-01
-7.815171704050746238e-01,8.919036274439476886e-01,-2.415397075180851227e-01,-4.722859548587366452e-01
-2.042916909886275945e-01,-1.046747205342280163e+00,-4.747680340925183318e-01,-7.570360456112069647e-01
-1.703372510229542169e-01,-1.443636352211901563e+00,-1.093008201361253873e+00,-9.468694394461870667e-01
-1.188970449993154821e+00,-3.903536162886754313e-01,1.228168953593819390e+00,3.819643173986742579e-01
-5.777905306110344696e-01,-1.107807074091452293e+00,-7.339106191752219344e-01,-9.468694394461870667e-01
6.445693081532062330e-01,2.586314985233483910e+00,-7.709309884727509887e-01,4.768810143161643644e-01
-2.722005709199742940e-01,8.286036651741122971e-02,9.727284054408685821e-01,-4.722859548587366452e-01
-6.117449705767078472e-01,1.014023364942292282e+00,-4.118334062867188283e-01,-5.672026517762267517e-01
-3.740638908169943710e-01,-8.177726975328831749e-01,-1.000457278117431015e+00,-7.570360456112069647e-01
-1.290833769890174842e+00,-1.947380269392574359e+00,-6.561678436504108092e-01,-1.041786136363677118e+00
1.692071486337793085e-01,2.180049776823892588e-02,2.870898835387700535e-02,1.921309235636940449e-01
-1.256879329924501576e+00,2.265750674300329059e+00,-6.450617328611520929e-01,9.514644989036148415e-01
5.427059882561862114e-01,-1.229926811589797442e+00,-5.858291419851057169e-01,2.659965043418436537e+00
8.143415079815730095e-01,-1.092542106904159649e+00,1.205956732015301514e+00,-1.041786136363677118e+00
8.822503879129197646e-01,3.118348743268081757e-01,-6.672739544396695255e-01,7.616311050686346285e-01
-8.833804903020946453e-01,-3.925937098093337102e-02,-1.130028570658782927e+00,-7.570360456112069647e-01
-1.596423729581235129e+00,-1.748935695957764214e+00,-4.155354432164719558e-01,-9.468694394461870667e-01
-8.494260503364212678e-01,-4.819434194124344040e-01,-2.933682245346256878e-01,-8.519527425286970157e-01
1.352527086681059587e-01,2.723699689919123035e+00,-4.081313693569659229e-01,-9.261916718877624688e-02
1.527384747260713382e+00,1.090348200878757945e+00,2.912595756631392696e+00,9.721422664620395226e-02
1.119931467672633296e+00,-8.788325662820554163e-01,-9.486287611008905607e-01,-9.468694394461870667e-01
2.371160285651260080e-01,-1.428371385024608253e+00,-6.413596959313990764e-01,-1.041786136363677118e+00
-1.256879329924501576e+00,-8.025077303455897537e-01,-5.636169204065879512e-01,-7.570360456112069647e-01
-1.121061570061808066e+00,1.181938004002516918e+00,1.831600973143543643e+00,-4.722859548587366452e-01
2.710704685307993578e-01,-4.819434194124344040e-01,1.354038209205417953e+00,-1.041786136363677118e+00
-7.475627304394012462e-01,-1.443636352211901563e+00,-8.449717270678090975e-01,-4.722859548587366452e-01
8.822503879129197646e-01,-3.598236819140893106e-01,-5.488087726875765515e-01,4.768810143161643644e-01
-1.188970449993154821e+00,3.728947430759804726e-01,-3.674089631296839076e-01,-6.621193486937168027e-01
-7.815171704050746238e-01,8.461087258820676471e-01,-6.968902498776927690e-01,-7.570360456112069647e-01
1.799020266986100181e+00,2.202450712030491753e-01,-8.745880225058324520e-01,-7.570360456112069647e-01
-9.852438101991146668e-01,-1.003192397301062161e-01,-9.005022810141026790e-01,-8.519527425286970157e-01
-1.426651529752868353e+00,3.270998415141014859e-01,-1.637969319932739698e-01,-6.621193486937168027e-01
1.425521427363693361e+00,-2.071740100411580132e-01,5.655043431680487620e-01,6.667144081511445775e-01
9.501592678442664086e-01,-1.003192397301062161e-01,3.841045336101565066e-01,2.754881740335926477e+00
2.031615885994526582e-01,3.270998415141014859e-01,-7.968452469810213268e-01,5.717977112336544154e-01
-1.358742649821521598e+00,2.813049399522225547e-01,8.098387805317408539e-01,-6.621193486937168027e-01
-7.136082904737278687e-01,-5.582682553489001220e-01,2.870898835387700535e-02,-9.468694394461870667e-01
-6.456994105423812247e-01,-1.321516614713556415e+00,-7.857391361917626105e-01,-1.041786136363677118e+00
-2.382461309543009442e-01,3.576297758886881617e-01,-6.487637697909049983e-01,-7.570360456112069647e-01
-3.740638908169943710e-01,2.660399727649291890e-01,-1.156704519064863379e-01,-8.519527425286970157e-01
4.747971083248395119e-01,-7.719777959710036885e-01,-9.227145025926201116e-01,3.514215315675847329e+00
-1.703372510229542169e-01,2.202450712030491753e-01,-5.821271050553525894e-01,-8.519527425286970157e-01
6.734382873675924530e-02,1.685681921183189713e+00,6.202732072165341448e-02,-1.875358641062663534e-01
-5.650511945874597602e-04,2.202450712030491753e-01,-6.450617328611520929e-01,-8.519527425286970157e-01
-3.451949116026081094e-02,4.034246774505671485e-01,-1.193724888362392433e-01,7.616311050686346285e-01
-4.419727707483410706e-01,-6.040631569107796084e-01,1.131915993420243849e+00,2.849798437253416861e+00
1.866929146917446936e+00,-3.292937475395031344e-01,-2.748580398858613272e-01,9.721422664620395226e-02
1.352527086681059587e-01,2.202450712030491753e-01,2.512775768218078909e+00,9.721422664620395226e-02
1.765065827020426914e+00,4.034246774505671485e-01,-2.933682245346256878e-01,-1.875358641062663534e-01
-1.155016010027481554e+00,9.834934305677055510e-01,8.053750537041796942e-02,6.667144081511445775e-01
-7.475627304394012462e-01,-1.642080925646711931e+00,7.839245220234705158e-01,-5.672026517762267517e-01
2.371160285651260080e-01,2.965699071395148101e-01,-1.285514121708405177e+00,-9.261916718877624688e-02
-6.117449705767078472e-01,-1.613791084792784991e-01,5.988226755358249109e-01,-1.041786136363677118e+00
-8.494260503364212678e-01,-4.819434194124344040e-01,3.581902751018861131e-01,-9.468694394461870667e-01
3.729337884278194348e-01,-1.003192397301062161e-01,9.912385900896331092e-01,-2.824525610237564321e-01
-4.419727707483410706e-01,7.697838899456019846e-01,-1.022669499695948669e+00,-3.773692579412465387e-01
3.389793484621460573e-01,-1.642080925646711931e+00,-6.191474743528816438e-01,2.185381558830985949e+00
-4.080183307826676931e-01,1.166673036815223607e+00,-5.525108096173292349e-01,5.717977112336544154e-01
-3.401094508513209935e-01,9.812533370470456762e-02,-4.340456278652363165e-01,-9.468694394461870667e-01
-3.401094508513209935e-01,8.286036651741122971e-02,-6.043393266338700220e-01,9.514644989036148415e-01
1.221794787569653318e+00,1.439202352665835127e-01,-7.339106191752219344e-01,-8.519527425286970157e-01
-5.438360906453610921e-01,-4.862989002165562624e+00,5.062717522920026081e-01,-1.041786136363677118e+00
